2024-01-24 20:06:38 ERROR - failed to create the pid file
2024-01-24 20:06:38 INFO - [clash]: level=info msg="Start initial compatible provider 自动选择(已剔除IPLC)"
2024-01-24 20:20:41 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:35340 --> fc-ccimage.baidu.com:443 using GLOBAL"
2024-01-24 20:20:41 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:35342 --> fc1tn.baidu.com:443 using GLOBAL"
2024-01-24 20:20:41 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:35346 --> ms.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:41 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:35362 --> fc1tn.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51292 --> fclick.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51294 --> fclick.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51310 --> sp1.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51300 --> fclick.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51314 --> sp1.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51322 --> ug.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51330 --> sp1.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51348 --> hpd.baidu.com:443 using GLOBAL"
2024-01-24 20:20:43 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51334 --> b.bdstatic.com:443 using GLOBAL"
2024-01-24 20:20:45 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51368 --> gips3.baidu.com:443 using GLOBAL"
2024-01-24 20:20:45 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51350 --> gips0.baidu.com:443 using GLOBAL"
2024-01-24 20:20:45 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51352 --> gips1.baidu.com:443 using GLOBAL"
2024-01-24 20:20:46 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51370 --> sp3.baidu.com:443 using GLOBAL"
2024-01-24 20:20:54 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51398 --> profile.accounts.firefox.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51404 --> ecmb.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51420 --> ecmb.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51428 --> ecmb.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51444 --> ecmb.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51460 --> ecmb.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51476 --> t9.baidu.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51450 --> ecmb.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51468 --> t7.baidu.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51488 --> t9.baidu.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51500 --> t9.baidu.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51544 --> guarantee.cdn.bcebos.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51562 --> hectorstatic.baidu.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51560 --> ug.baidu.com:443 using GLOBAL"
2024-01-24 20:20:55 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51610 --> ecma.bdimg.com:443 using GLOBAL"
2024-01-24 20:20:56 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51636 --> hector.baidu.com:443 using GLOBAL"
2024-01-24 20:20:56 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51652 --> 140.82.112.25:443 using GLOBAL"
2024-01-24 20:20:56 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51662 --> hector.baidu.com:443 using GLOBAL"
2024-01-24 20:20:57 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51664 --> muses.baidu.com:443 using GLOBAL"
2024-01-24 20:20:58 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51714 --> nlp-eb.cdn.bcebos.com:443 using GLOBAL"
2024-01-24 20:20:58 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51730 --> xlab.baidu.com:443 using GLOBAL"
2024-01-24 20:21:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51742 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51758 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51764 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51774 --> dlswbr.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51778 --> safe.cdn.bcebos.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51682 --> passport.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51678 --> yiyan.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40864 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40886 --> yiyan.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40876 --> yiyan.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40900 --> yiyan.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40902 --> yiyan.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40910 --> yiyan.baidu.com:443 using GLOBAL"
2024-01-24 20:21:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40924 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40932 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40938 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40940 --> miao.baidu.com:443 using GLOBAL"
2024-01-24 20:21:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40952 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40962 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40968 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40976 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40984 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40986 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41018 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40998 --> fclog.baidu.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41006 --> sofire.baidu.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41026 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41028 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41032 --> www.google.com:443 using GLOBAL"
2024-01-24 20:21:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41044 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:21:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41056 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:21:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41062 --> eb118-file.cdn.bcebos.com:80 using GLOBAL"
2024-01-24 20:21:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41078 --> eb118-file.cdn.bcebos.com:80 using GLOBAL"
2024-01-24 20:21:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41084 --> eb118-file.cdn.bcebos.com:80 using GLOBAL"
2024-01-24 20:21:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41096 --> eb118-file.cdn.bcebos.com:80 using GLOBAL"
2024-01-24 20:21:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41104 --> eb118-file.cdn.bcebos.com:80 using GLOBAL"
2024-01-24 20:21:11 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41154 --> sfp.safe.baidu.com:443 using GLOBAL"
2024-01-24 20:21:17 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:50922 --> i.ytimg.com:443 using GLOBAL"
2024-01-24 20:21:17 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:50942 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:21:17 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:50960 --> ocsp.pki.goog:80 using GLOBAL"
2024-01-24 20:21:18 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:50964 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:21:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:50972 --> www.googleadservices.com:443 using GLOBAL"
2024-01-24 20:21:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:50986 --> ogs.google.com:443 using GLOBAL"
2024-01-24 20:21:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51016 --> ssl.gstatic.com:443 using GLOBAL"
2024-01-24 20:21:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51004 --> lh3.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:21:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51034 --> ogs.google.com:443 using GLOBAL"
2024-01-24 20:21:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:38184 --> adservice.google.com:443 using GLOBAL"
2024-01-24 20:21:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:38192 --> safebrowsing.googleapis.com:443 using GLOBAL"
2024-01-24 20:21:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:38206 --> googleads.g.doubleclick.net:443 using GLOBAL"
2024-01-24 20:21:28 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:38212 --> wiki.archlinux.org:443 using GLOBAL"
2024-01-24 20:21:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:38214 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:22:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53764 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:23:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40428 --> www.google.com:80 using GLOBAL"
2024-01-24 20:23:49 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42358 --> profile.accounts.firefox.com:443 using GLOBAL"
2024-01-24 20:23:49 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42366 --> sync-1-us-west1-g.sync.services.mozilla.com:443 using GLOBAL"
2024-01-24 20:24:00 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42220 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:00 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42236 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:00 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42246 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42254 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42268 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42278 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42284 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42296 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42310 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42312 --> ocsp.pki.goog:80 using GLOBAL"
2024-01-24 20:24:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:42322 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47308 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47310 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47318 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47324 --> www.google.com:443 using GLOBAL"
2024-01-24 20:24:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47356 --> i.ytimg.com:443 using GLOBAL"
2024-01-24 20:24:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47362 --> lh3.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:24:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47374 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:24:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47400 --> adservice.google.com:443 using GLOBAL"
2024-01-24 20:24:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47410 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:24:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47426 --> googleads.g.doubleclick.net:443 using GLOBAL"
2024-01-24 20:24:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47440 --> sofire.baidu.com:443 using GLOBAL"
2024-01-24 20:24:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47446 --> www.youtube.com:443 using GLOBAL"
2024-01-24 20:24:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47330 --> fonts.gstatic.com:443 using GLOBAL"
2024-01-24 20:24:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47454 --> hm.baidu.com:443 using GLOBAL"
2024-01-24 20:24:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47466 --> static.doubleclick.net:443 using GLOBAL"
2024-01-24 20:24:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47476 --> www.googleadservices.com:443 using GLOBAL"
2024-01-24 20:24:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47480 --> ocsp.pki.goog:80 using GLOBAL"
2024-01-24 20:24:07 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47484 --> jnn-pa.googleapis.com:443 using GLOBAL"
2024-01-24 20:24:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47494 --> ocsp.pki.goog:80 using GLOBAL"
2024-01-24 20:24:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47504 --> ogs.google.com:443 using GLOBAL"
2024-01-24 20:24:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47516 --> fclog.baidu.com:443 using GLOBAL"
2024-01-24 20:24:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47522 --> safebrowsing.googleapis.com:443 using GLOBAL"
2024-01-24 20:24:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47526 --> ogs.google.com:443 using GLOBAL"
2024-01-24 20:24:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47528 --> lh3.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:24:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47530 --> ssl.gstatic.com:443 using GLOBAL"
2024-01-24 20:24:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47538 --> fcitx-im.org:443 using GLOBAL"
2024-01-24 20:24:10 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47540 --> r3.o.lencr.org:80 using GLOBAL"
2024-01-24 20:24:12 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:47542 --> www.google-analytics.com:443 using GLOBAL"
2024-01-24 20:24:12 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37106 --> ocsp.pki.goog:80 using GLOBAL"
2024-01-24 20:24:13 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:37118 --> www.googletagmanager.com:443 using GLOBAL"
2024-01-24 20:24:40 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:33724 --> lh3.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:24:44 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41360 --> lh3.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:24:46 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41380 --> encrypted-tbn0.gstatic.com:443 using GLOBAL"
2024-01-24 20:24:50 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41390 --> sofire.baidu.com:443 using GLOBAL"
2024-01-24 20:25:12 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:39330 --> play.google.com:443 using GLOBAL"
2024-01-24 20:25:13 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:39322 --> play.google.com:443 using GLOBAL"
2024-01-24 20:25:44 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53906 --> www.youtube.com:443 using GLOBAL"
2024-01-24 20:26:13 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44254 --> www.google.com:443 using GLOBAL"
2024-01-24 20:26:15 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44270 --> www.google.com:443 using GLOBAL"
2024-01-24 20:26:15 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44284 --> www.google.com:443 using GLOBAL"
2024-01-24 20:26:15 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44296 --> www.google.com:443 using GLOBAL"
2024-01-24 20:26:15 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44308 --> www.google.com:443 using GLOBAL"
2024-01-24 20:26:17 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44334 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:26:18 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44352 --> adservice.google.com:443 using GLOBAL"
2024-01-24 20:26:18 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44354 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:26:18 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44370 --> profile.accounts.firefox.com:443 using GLOBAL"
2024-01-24 20:26:18 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44374 --> sync-1-us-west1-g.sync.services.mozilla.com:443 using GLOBAL"
2024-01-24 20:26:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44384 --> googleads.g.doubleclick.net:443 using GLOBAL"
2024-01-24 20:26:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44398 --> wiki.archlinux.org:443 using GLOBAL"
2024-01-24 20:27:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52800 --> translate.googleapis.com:443 using GLOBAL"
2024-01-24 20:27:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52808 --> translate.yandex.net:443 using GLOBAL"
2024-01-24 20:27:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52826 --> www.bing.com:443 using GLOBAL"
2024-01-24 20:27:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52822 --> www.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52834 --> ocsp.globalsign.com:80 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52848 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52852 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52858 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52870 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52874 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52902 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52918 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52888 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52894 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52934 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52938 --> static.deepl.com:443 using GLOBAL"
2024-01-24 20:27:20 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52952 --> w.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52958 --> s.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52974 --> s.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52984 --> s.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52992 --> s.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53022 --> www2.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53034 --> errortracking.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53046 --> errortracking.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53058 --> errortracking.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53070 --> errortracking.deepl.com:443 using GLOBAL"
2024-01-24 20:27:21 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:52942 --> w.deepl.com:443 using GLOBAL"
2024-01-24 20:27:22 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53006 --> www2.deepl.com:443 using GLOBAL"
2024-01-24 20:27:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:38416 --> login-wall.deepl.com:443 using GLOBAL"
2024-01-24 20:27:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:38094 --> safebrowsing.googleapis.com:443 using GLOBAL"
2024-01-24 20:28:24 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:50080 --> accounts.google.com:443 using GLOBAL"
2024-01-24 20:28:54 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40462 --> codeload.github.com:443 using GLOBAL"
2024-01-24 20:28:58 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40470 --> sofire.baidu.com:443 using GLOBAL"
2024-01-24 20:28:59 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40480 --> incoming.telemetry.mozilla.org:443 using GLOBAL"
2024-01-24 20:28:59 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40494 --> contile-images.services.mozilla.com:443 using GLOBAL"
2024-01-24 20:29:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40498 --> www.google.com:443 using GLOBAL"
2024-01-24 20:29:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40500 --> www.google.com:443 using GLOBAL"
2024-01-24 20:29:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40512 --> www.google.com:443 using GLOBAL"
2024-01-24 20:29:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40516 --> www.google.com:443 using GLOBAL"
2024-01-24 20:29:01 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40522 --> www.google.com:443 using GLOBAL"
2024-01-24 20:29:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40524 --> incoming.telemetry.mozilla.org:443 using GLOBAL"
2024-01-24 20:29:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40360 --> lh3.googleusercontent.com:443 using GLOBAL"
2024-01-24 20:29:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40386 --> profile.accounts.firefox.com:443 using GLOBAL"
2024-01-24 20:29:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40396 --> sync-1-us-west1-g.sync.services.mozilla.com:443 using GLOBAL"
2024-01-24 20:29:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40418 --> safebrowsing.googleapis.com:443 using GLOBAL"
2024-01-24 20:29:03 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40410 --> adservice.google.com:443 using GLOBAL"
2024-01-24 20:29:04 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40432 --> googleads.g.doubleclick.net:443 using GLOBAL"
2024-01-24 20:29:05 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40446 --> github.com:443 using GLOBAL"
2024-01-24 20:29:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40488 --> github.githubassets.com:443 using GLOBAL"
2024-01-24 20:29:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40466 --> github.githubassets.com:443 using GLOBAL"
2024-01-24 20:29:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40454 --> github.githubassets.com:443 using GLOBAL"
2024-01-24 20:29:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:40482 --> github.githubassets.com:443 using GLOBAL"
